cnt,pos,speed,DTorque,STorque,Force,,,,
28730,106.787,118.821,396,0,178,69.53125,0,5064,1013
28731,106.549,119.137,392,0,176,68.75,0,5065,1014
28732,106.192,118.909,388,0,174,67.96875,0,5066,1014
28733,105.953,119.573,388,0,174,67.96875,0,5067,1014
28734,105.834,119.834,384,0,172,67.1875,0,5068,1014
28735,105.594,120.476,383,0,172,67.1875,0,5069,1014
28736,105.232,121.134,378,0,170,66.40625,0,5070,1015
28737,104.989,121.587,378,0,170,66.40625,0,5071,1015
28738,104.868,122.409,374,0,168,65.625,0,5072,1015
28739,104.623,122.421,371,0,166,64.84375,0,5073,1015
28740,104.256,122.774,369,0,166,64.84375,0,5074,1015
28741,104.01,122.701,365,0,164,64.0625,0,5075,1016
28742,103.52,122.536,360,0,162,63.28125,0,5076,1016
28743,103.397,122.664,361,0,162,63.28125,0,5077,1016
28744,103.029,122.698,358,0,161,62.890625,0,5078,1016
28745,102.784,122.743,354,0,159,62.109375,0,5079,1016
28746,102.538,123.227,354,0,159,62.109375,0,5080,1017
28747,102.291,123.592,351,0,157,61.328125,0,5081,1017
28748,101.921,123.413,346,0,155,60.546875,0,5082,1017
28749,101.55,123.535,346,0,155,60.546875,0,5083,1017
28750,101.303,123.516,344,0,154,60.15625,0,5084,1017
28751,101.18,123.005,340,0,153,59.765625,0,5085,1018
28752,100.934,123.108,341,0,153,59.765625,0,5086,1018
28753,100.565,123.303,337,0,151,58.984375,0,5087,1018
28754,100.195,123.206,334,0,150,58.59375,0,5088,1018
28755,100.072,123.65,333,0,149,58.203125,0,5089,1018
28756,99.8241,123.857,332,0,149,58.203125,0,5090,1019
28757,99.6999,124.338,330,0,148,57.8125,0,5091,1019
28758,99.4513,124.28,328,0,147,57.421875,0,5092,1019
28759,99.2026,124.429,325,0,146,57.03125,0,5093,1019
28760,98.9539,124.231,323,0,145,56.640625,0,5094,1019
28761,98.8296,124.091,322,0,144,56.25,0,5095,1020
28762,98.4582,123.537,317,0,142,55.46875,0,5096,1020
28763,98.2111,123.361,318,0,143,55.859375,0,5097,1020
28764,97.9644,123.446,315,0,141,55.078125,0,5098,1020
28765,97.7178,123.437,314,0,141,55.078125,0,5099,1020
28766,97.4707,123.659,312,0,140,54.6875,0,5100,1021
28767,97.3467,123.814,312,0,140,54.6875,0,5101,1021
28768,97.0989,124.076,308,0,138,53.90625,0,5102,1021
28769,96.9748,123.948,306,0,137,53.515625,0,5103,1021
28770,96.7269,124.14,304,0,136,53.125,0,5104,1021
28771,96.4788,123.781,304,0,136,53.125,0,5105,1022
28772,96.1077,123.172,301,0,135,52.734375,0,5106,1022
28773,95.9846,123.051,297,0,133,51.953125,0,5107,1022
28774,95.493,122.622,295,0,132,51.5625,0,5108,1022
28775,95.248,122.269,295,0,132,51.5625,0,5109,1022
28776,95.0033,122.412,291,0,130,50.78125,0,5110,1023
28777,94.8809,122.399,292,0,131,51.171875,0,5111,1023
28778,94.6363,122.153,289,0,130,50.78125,0,5112,1023
28779,94.3921,121.879,290,0,130,50.78125,0,5113,1023
28780,94.1486,121.557,285,0,128,50,0,5114,1023
28781,94.0271,121.462,287,0,129,50.390625,0,5115,1024
28782,93.7844,121.228,284,0,127,49.609375,0,5116,1024
28783,93.6632,120.692,284,0,127,49.609375,0,5117,1024
28784,93.4221,120.461,282,0,126,49.21875,0,5118,1024
28785,93.1816,120.306,282,0,126,49.21875,0,5119,1024
28786,92.9412,120.13,279,0,125,48.828125,0,5120,1025
28787,92.8212,120.23,279,0,125,48.828125,0,5121,1025
28788,92.581,119.88,277,0,124,48.4375,0,5122,1025
28789,92.4609,120.37,276,0,124,48.4375,0,5123,1025
28790,92.22,120.516,276,0,124,48.4375,0,5124,1025
28791,91.979,120.726,272,0,122,47.65625,0,5125,1026
28792,91.617,120.58,268,0,120,46.875,0,5126,1026
28793,91.3759,120.534,268,0,120,46.875,0,5127,1026
28794,91.1351,120.34,265,0,119,46.484375,0,5128,1026
28795,90.7748,119.88,261,0,117,45.703125,0,5129,1026
28796,90.5353,119.758,262,0,117,45.703125,0,5130,1027
28797,90.2958,119.734,259,0,116,45.3125,0,5131,1027
28798,90.176,119.506,257,0,115,44.921875,0,5132,1027
28799,89.937,119.545,255,0,114,44.53125,0,5133,1027
28800,89.6972,119.956,255,0,114,44.53125,0,5134,1027
28801,89.4574,119.85,251,0,112,43.75,0,5135,1028
28802,89.0973,119.868,247,0,111,43.359375,0,5136,1028
28803,88.8578,119.664,245,0,110,42.96875,0,5137,1028
28804,88.6187,119.469,244,0,109,42.578125,0,5138,1028
28805,88.2611,118.766,241,0,108,42.1875,0,5139,1028
28806,88.0236,118.611,240,0,108,42.1875,0,5140,1029
28807,87.7868,118.252,239,0,107,41.796875,0,5141,1029
28808,87.5504,118.1,236,0,106,41.40625,0,5142,1029
28809,87.1966,117.996,236,0,106,41.40625,0,5143,1029
28810,86.9607,117.771,233,0,104,40.625,0,5144,1029
28811,86.7254,117.574,233,0,104,40.625,0,5145,1030
28812,86.6078,117.287,229,0,103,40.234375,0,5146,1030
28813,86.3734,117.147,230,0,103,40.234375,0,5147,1030
28814,86.1393,116.935,228,0,102,39.84375,0,5148,1030
28815,86.0228,116.39,228,0,102,39.84375,0,5149,1030
28816,85.6747,115.693,225,0,101,39.453125,0,5150,1031
28817,85.4434,115.194,226,0,101,39.453125,0,5151,1031
28818,85.2129,114.89,223,0,100,39.0625,0,5152,1031
28819,84.9832,114.558,223,0,100,39.0625,0,5153,1031
28820,84.7543,114.804,221,0,99,38.671875,0,5154,1031
28821,84.5252,114.372,221,0,99,38.671875,0,5155,1032
28822,84.4108,114.33,219,0,98,38.28125,0,5156,1032
28823,84.1823,114.12,219,0,98,38.28125,0,5157,1032
28824,84.0684,113.475,216,0,97,37.890625,0,5158,1032
28825,83.7281,113.207,217,0,97,37.890625,0,5159,1032
28826,83.5023,112.681,214,0,96,37.5,0,5160,1033
28827,83.2773,111.868,214,0,96,37.5,0,5161,1033
28828,83.0537,111.743,212,0,95,37.109375,0,5162,1033
28829,82.9421,111.357,214,0,96,37.5,0,5163,1033
28830,82.7194,111.074,211,0,94,36.71875,0,5164,1033
28831,82.3863,110.812,211,0,94,36.71875,0,5165,1034
28832,82.0532,110.937,209,0,94,36.71875,0,5166,1034
28833,81.8313,111.056,207,0,93,36.328125,0,5167,1034
28834,81.4984,110.894,204,0,91,35.546875,0,5168,1034
28835,81.2771,110.401,204,0,91,35.546875,0,5169,1034
28836,81.0562,110.505,202,0,90,35.15625,0,5170,1035
28837,80.946,110.018,202,0,90,35.15625,0,5171,1035
28838,80.726,109.239,199,0,89,34.765625,0,5172,1035
28839,80.3982,108.932,200,0,90,35.15625,0,5173,1035
28840,80.1804,108.633,198,0,89,34.765625,0,5174,1035
28841,79.9633,108.305,198,0,89,34.765625,0,5175,1036
28842,79.7471,107.809,196,0,88,34.375,0,5176,1036
28843,79.5315,107.803,197,0,88,34.375,0,5177,1036
28844,79.3165,107.532,195,0,87,33.984375,0,5178,1036
28845,79.1018,106.814,195,0,87,33.984375,0,5179,1036
28846,78.8884,106.455,193,0,86,33.59375,0,5180,1037
28847,78.782,106.09,194,0,87,33.984375,0,5181,1037
28848,78.4641,105.734,192,0,86,33.59375,0,5182,1037
28849,78.2531,104.997,192,0,86,33.59375,0,5183,1037
28850,77.9387,104.547,191,0,85,33.203125,0,5184,1037
28851,77.73,104.063,192,0,86,33.59375,0,5185,1038
28852,77.5219,104.057,190,0,85,33.203125,0,5186,1038
28853,77.314,103.668,190,0,85,33.203125,0,5187,1038
28854,77.1068,103.619,189,0,85,33.203125,0,5188,1038
28855,76.8995,103.64,190,0,85,33.203125,0,5189,1038
28856,76.6922,103.713,187,0,84,32.8125,0,5190,1039
28857,76.4852,103.108,187,0,84,32.8125,0,5191,1039
28858,76.2791,102.895,186,0,83,32.421875,0,5192,1039
28859,75.9709,102.453,185,0,83,32.421875,0,5193,1039
28860,75.7661,101.997,185,0,83,32.421875,0,5194,1039
28861,75.6641,101.708,184,0,82,32.03125,0,5195,1040
28862,75.1576,100.838,184,0,82,32.03125,0,5196,1040
28863,74.956,100.78,183,0,82,32.03125,0,5197,1040
28864,74.7546,100.567,182,0,81,31.640625,0,5198,1040
28865,74.6542,100.403,181,0,81,31.640625,0,5199,1040
28866,74.4534,100.396,182,0,81,31.640625,0,5200,1041
28867,74.2528,100.296,181,0,81,31.640625,0,5201,1041
28868,74.1524,100.254,180,0,81,31.640625,0,5202,1041
28869,73.852,99.9066,179,0,80,31.25,0,5203,1041
28870,73.6523,99.7392,179,0,80,31.25,0,5204,1041
28871,73.453,99.5506,178,0,80,31.25,0,5205,1042
28872,73.3536,99.228,177,0,79,30.859375,0,5206,1042
28873,73.1553,98.6225,177,0,79,30.859375,0,5207,1042
28874,72.8595,98.2665,178,0,80,31.25,0,5208,1042
28875,72.6631,97.9744,177,0,79,30.859375,0,5209,1042
28876,72.4673,97.6457,176,0,79,30.859375,0,5210,1043
28877,72.2721,97.3019,176,0,79,30.859375,0,5211,1043
28878,71.9805,97.1011,175,0,78,30.46875,0,5212,1043
28879,71.8834,97.1254,176,0,79,30.859375,0,5213,1043
28880,71.6892,96.9276,175,0,78,30.46875,0,5214,1043
28881,71.5923,97.0858,175,0,78,30.46875,0,5215,1044
28882,71.3017,96.5533,174,0,78,30.46875,0,5216,1044
28883,71.1087,96.4621,174,0,78,30.46875,0,5217,1044
28884,70.9159,96.1426,174,0,78,30.46875,0,5218,1044
28885,70.7234,96.2917,173,0,77,30.078125,0,5219,1044
28886,70.6273,96.1304,173,0,77,30.078125,0,5220,1045
28887,70.3399,95.6222,172,0,77,30.078125,0,5221,1045
28888,70.1486,95.68,173,0,77,30.078125,0,5222,1045
28889,69.9572,95.68,171,0,76,29.6875,0,5223,1045
28890,69.8617,95.6496,171,0,76,29.6875,0,5224,1045
28891,69.7661,95.5614,171,0,76,29.6875,0,5225,1046
28892,69.4794,95.7135,169,0,76,29.6875,0,5226,1046
28893,69.2881,95.6587,170,0,76,29.6875,0,5227,1046
28894,69.0012,95.6283,168,0,75,29.296875,0,5228,1046
28895,68.8101,95.1414,168,0,75,29.296875,0,5229,1046
28896,68.6199,95.0258,166,0,74,28.90625,0,5230,1047
28897,68.4302,94.6181,169,0,76,29.6875,0,5231,1047
28898,68.2411,94.2834,167,0,75,29.296875,0,5232,1047
28899,68.0529,94.0095,168,0,75,29.296875,0,5233,1047
28900,67.8651,93.7509,167,0,75,29.296875,0,5234,1047
28901,67.7717,93.2975,167,0,75,29.296875,0,5235,1048
28902,67.585,93.2975,168,0,75,29.296875,0,5236,1048
28903,67.3987,93.051,167,0,75,29.296875,0,5237,1048
28904,67.1191,93.1879,167,0,75,29.296875,0,5238,1048
28905,67.0261,92.981,166,0,74,28.90625,0,5239,1048
28906,66.8399,93.2457,168,0,75,29.296875,0,5240,1049
28907,66.6534,93.2153,167,0,75,29.296875,0,5241,1049
28908,66.4666,93.5135,165,0,74,28.90625,0,5242,1049
28909,66.3731,93.4161,166,0,74,28.90625,0,5243,1049
28910,66.1863,93.4101,164,0,73,28.515625,0,5244,1049
28911,66.0929,93.2579,164,0,73,28.515625,0,5245,1050
28912,65.9063,93.2975,165,0,74,28.90625,0,5246,1050
28913,65.8131,93.2823,164,0,73,28.515625,0,5247,1050
28914,65.6268,93.0023,163,0,73,28.515625,0,5248,1050
28915,65.4408,92.7893,164,0,73,28.515625,0,5249,1050
28916,65.2555,92.345,162,0,72,28.125,0,5250,1051
28917,65.0707,92.1442,164,0,73,28.515625,0,5251,1051
28918,64.8867,91.8825,163,0,73,28.515625,0,5252,1051
28919,64.7947,91.7243,163,0,73,28.515625,0,5253,1051
28920,64.5199,91.4413,163,0,73,28.515625,0,5254,1051
28921,64.3371,91.3013,162,0,72,28.125,0,5255,1052
28922,64.0635,91.1583,163,0,73,28.515625,0,5256,1052
28923,63.7904,90.9179,164,0,73,28.515625,0,5257,1052
28924,63.6088,90.4585,162,0,72,28.125,0,5258,1052
28925,63.4276,90.428,164,0,73,28.515625,0,5259,1052
28926,63.2466,90.5163,164,0,73,28.515625,0,5260,1053
28927,63.1563,90.282,163,0,73,28.515625,0,5261,1053
28928,62.9756,90.1298,164,0,73,28.515625,0,5262,1053
28929,62.7956,90.0325,163,0,73,28.515625,0,5263,1053
28930,62.6159,89.6399,164,0,73,28.515625,0,5264,1053
28931,62.5262,89.8012,165,0,74,28.90625,0,5265,1054
28932,62.3468,89.5821,164,0,73,28.515625,0,5266,1054
28933,62.2569,89.5426,164,0,73,28.515625,0,5267,1054
28934,61.988,89.5456,164,0,73,28.515625,0,5268,1054
28935,61.8086,89.5882,163,0,73,28.515625,0,5269,1054
28936,61.6292,89.8895,165,0,74,28.90625,0,5270,1055
28937,61.4496,89.783,163,0,73,28.515625,0,5271,1055
28938,61.2698,89.7677,164,0,73,28.515625,0,5272,1055
28939,61.1798,89.7769,163,0,73,28.515625,0,5273,1055
28940,61.0005,89.5547,162,0,72,28.125,0,5274,1055
28941,60.9106,89.5426,164,0,73,28.515625,0,5275,1056
28942,60.7314,89.6765,164,0,73,28.515625,0,5276,1056
28943,60.6418,89.4543,163,0,73,28.515625,0,5277,1056
28944,60.4628,89.5639,163,0,73,28.515625,0,5278,1056
28945,60.3736,89.1531,164,0,73,28.515625,0,5279,1056
28946,60.1954,88.9979,162,0,72,28.125,0,5280,1057
28947,60.1064,88.9583,164,0,73,28.515625,0,5281,1057
28948,59.9286,89.1044,165,0,74,28.90625,0,5282,1057
28949,59.8395,88.7088,163,0,73,28.515625,0,5283,1057
28950,59.6618,88.794,164,0,73,28.515625,0,5284,1057
28951,59.484,88.9888,164,0,73,28.515625,0,5285,1058
28952,59.2171,89.0892,163,0,73,28.515625,0,5286,1058
28953,59.0385,89.433,163,0,73,28.515625,0,5287,1058
28954,58.8595,89.7008,163,0,73,28.515625,0,5288,1058
28955,58.5903,89.576,162,0,72,28.125,0,5289,1058
28956,58.3213,89.7008,162,0,72,28.125,0,5290,1059
28957,58.1419,89.5334,162,0,72,28.125,0,5291,1059
28958,57.9626,89.5882,162,0,72,28.125,0,5292,1059
28959,57.7836,89.5182,161,0,72,28.125,0,5293,1059
28960,57.6049,89.2139,160,0,72,28.125,0,5294,1059
28961,57.4266,89.0648,162,0,72,28.125,0,5295,1060
28962,57.2484,89.15,161,0,72,28.125,0,5296,1060
28963,57.1594,89.1561,161,0,72,28.125,0,5297,1060
28964,56.9814,88.9157,162,0,72,28.125,0,5298,1060
28965,56.8923,88.9675,161,0,72,28.125,0,5299,1060
28966,56.6253,89.0466,162,0,72,28.125,0,5300,1061
28967,56.4469,89.0679,163,0,73,28.515625,0,5301,1061
28968,56.2685,89.2535,161,0,72,28.125,0,5302,1061
28969,56.09,89.3996,163,0,73,28.515625,0,5303,1061
28970,55.9116,89.29,161,0,72,28.125,0,5304,1061
28971,55.7331,89.1257,163,0,73,28.515625,0,5305,1062
28972,55.4658,89.3022,161,0,72,28.125,0,5306,1062
28973,55.2876,88.9796,163,0,73,28.515625,0,5307,1062
28974,55.1097,88.861,161,0,72,28.125,0,5308,1062
28975,54.932,88.7484,162,0,72,28.125,0,5309,1062
28976,54.7541,89.08,163,0,73,28.515625,0,5310,1063
28977,54.5763,88.9127,162,0,72,28.125,0,5311,1063
28978,54.3984,88.9735,163,0,73,28.515625,0,5312,1063
28979,54.2205,89.1987,161,0,72,28.125,0,5313,1063
28980,54.0423,89.3204,163,0,73,28.515625,0,5314,1063
28981,53.8637,89.2535,162,0,72,28.125,0,5315,1064
28982,53.6852,89.2139,162,0,72,28.125,0,5316,1064
28983,53.5066,89.3661,163,0,73,28.515625,0,5317,1064
28984,53.4176,89.1379,161,0,72,28.125,0,5318,1064
28985,53.2394,89.0405,162,0,72,28.125,0,5319,1064
28986,53.1505,88.8944,163,0,73,28.515625,0,5320,1065
28987,52.9729,88.8975,162,0,72,28.125,0,5321,1065
28988,52.7955,88.7545,163,0,73,28.515625,0,5322,1065
28989,52.7067,88.5019,163,0,73,28.515625,0,5323,1065
28990,52.4415,88.3437,163,0,73,28.515625,0,5324,1065
28991,49.5793,89.7099,162,0,72,28.125,0,5325,1066
28992,49.3103,89.716,163,0,73,28.515625,0,5326,1066
28993,49.0416,89.6034,163,0,73,28.515625,0,5327,1066
28994,48.952,89.5669,164,0,73,28.515625,0,5328,1066
28995,48.8624,89.716,164,0,73,28.515625,0,5329,1066
28996,48.6831,89.8712,163,0,73,28.515625,0,5330,1067
28997,48.5035,89.7769,164,0,73,28.515625,0,5331,1067
28998,48.3241,89.5578,163,0,73,28.515625,0,5332,1067
28999,48.2345,89.7069,164,0,73,28.515625,0,5333,1067
29000,47.9654,89.6886,165,0,74,28.90625,0,5334,1067
29001,47.8757,89.6369,163,0,73,28.515625,0,5335,1068
29002,47.6067,89.5791,165,0,74,28.90625,0,5336,1068
29003,47.4277,89.433,163,0,73,28.515625,0,5337,1068
29004,47.2486,89.4513,165,0,74,28.90625,0,5338,1068
29005,47.0695,89.5669,165,0,74,28.90625,0,5339,1068
29006,46.8903,89.5852,165,0,74,28.90625,0,5340,1069
29007,46.7108,89.7921,166,0,74,28.90625,0,5341,1069
29008,46.5312,89.9473,164,0,73,28.515625,0,5342,1069
29009,46.351,90.3033,166,0,74,28.90625,0,5343,1069
29010,46.2608,90.3337,165,0,74,28.90625,0,5344,1069
29011,46.0799,90.4128,164,0,73,28.515625,0,5345,1070
29012,45.8086,90.282,164,0,73,28.515625,0,5346,1070
29013,45.6278,90.3124,166,0,74,28.90625,0,5347,1070
29014,45.3568,90.3611,165,0,74,28.90625,0,5348,1070
29015,45.2668,90.2303,165,0,74,28.90625,0,5349,1070
29016,44.9965,90.0903,166,0,74,28.90625,0,5350,1071
29017,44.8167,89.9047,165,0,74,28.90625,0,5351,1071
29018,44.6369,89.7464,168,0,75,29.296875,0,5352,1071
29019,44.5472,90.0781,167,0,75,29.296875,0,5353,1071
29020,44.3673,90.1238,167,0,75,29.296875,0,5354,1071
29021,44.0969,90.1724,167,0,75,29.296875,0,5355,1072
29022,43.9161,90.5498,166,0,74,28.90625,0,5356,1072
29023,43.8256,90.9758,168,0,75,29.296875,0,5357,1072
29024,43.6438,90.7719,167,0,75,29.296875,0,5358,1072
29025,43.5528,91.0062,166,0,74,28.90625,0,5359,1072
29026,43.4615,91.1218,167,0,75,29.296875,0,5360,1073
29027,43.2792,91.3257,165,0,74,28.90625,0,5361,1073
29028,43.0966,91.3835,165,0,74,28.90625,0,5362,1073
29029,42.9137,91.4991,167,0,75,29.296875,0,5363,1073
29030,42.8224,91.4413,165,0,74,28.90625,0,5364,1073
29031,42.6395,91.3652,165,0,74,28.90625,0,5365,1074
29032,42.4568,91.2709,166,0,74,28.90625,0,5366,1074
29033,42.2745,91.1614,166,0,74,28.90625,0,5367,1074
29034,42.0011,91.1249,167,0,75,29.296875,0,5368,1074
29035,41.9099,91.1431,166,0,74,28.90625,0,5369,1074
29036,41.7275,91.1766,167,0,75,29.296875,0,5370,1075
29037,41.6362,91.3166,168,0,75,29.296875,0,5371,1075
29038,41.4536,91.2618,166,0,74,28.90625,0,5372,1075
29039,41.3622,91.6634,168,0,75,29.296875,0,5373,1075
29040,41.1789,91.9038,167,0,75,29.296875,0,5374,1075
29041,38.2005,93.6444,164,0,73,28.515625,0,5375,1076
29042,37.826,93.4892,165,0,74,28.90625,0,5376,1076
29043,37.5457,93.5318,164,0,73,28.515625,0,5377,1076
29044,37.2657,93.1758,164,0,73,28.515625,0,5378,1076
29045,37.0793,93.1149,166,0,74,28.90625,0,5379,1076
29046,36.8931,93.3157,165,0,74,28.90625,0,5380,1077
29047,36.6128,93.5744,166,0,74,28.90625,0,5381,1077
29048,36.4255,93.906,165,0,74,28.90625,0,5382,1077
29049,36.2377,93.8787,165,0,74,28.90625,0,5383,1077
29050,36.1436,94.3807,166,0,74,28.90625,0,5384,1077
29051,35.9546,94.7428,164,0,73,28.515625,0,5385,1078
29052,35.765,95.0045,164,0,73,28.515625,0,5386,1078
29053,35.48,95.041,162,0,72,28.125,0,5387,1078
29054,35.2897,95.0867,164,0,73,28.515625,0,5388,1078
29055,35.1946,95.0623,162,0,72,28.125,0,5389,1078
29056,35.0043,95.251,163,0,73,28.515625,0,5390,1079
29057,34.8141,94.9224,162,0,72,28.125,0,5391,1079
29058,34.6245,94.8767,162,0,72,28.125,0,5392,1079
29059,34.4348,94.6546,164,0,73,28.515625,0,5393,1079
29060,34.2456,94.399,162,0,72,28.125,0,5394,1079
29061,34.0564,94.6059,163,0,73,28.515625,0,5395,1080
29062,33.8675,94.4294,163,0,73,28.515625,0,5396,1080
29063,33.6786,94.7641,164,0,73,28.515625,0,5397,1080
29064,33.489,94.6455,162,0,72,28.125,0,5398,1080
29065,33.2995,94.7672,163,0,73,28.515625,0,5399,1080
29066,33.1098,94.8919,161,0,72,28.125,0,5400,1081
29067,32.9202,94.7428,161,0,72,28.125,0,5401,1081
29068,32.636,94.7824,162,0,72,28.125,0,5402,1081
29069,32.5413,94.6546,160,0,72,28.125,0,5403,1081
29070,32.2577,94.4872,161,0,72,28.125,0,5404,1081
29071,32.1632,94.4355,159,0,71,27.734375,0,5405,1082
29072,31.7864,94.0856,160,0,72,28.125,0,5406,1082
29073,31.5983,93.9912,159,0,71,27.734375,0,5407,1082
29074,31.4105,94.0856,158,0,71,27.734375,0,5408,1082
29075,31.2225,93.7995,157,0,70,27.34375,0,5409,1082
29076,30.9409,93.7843,158,0,71,27.734375,0,5410,1083
29077,30.7535,93.5926,155,0,69,26.953125,0,5411,1083
29078,30.5664,93.5257,156,0,70,27.34375,0,5412,1083
29079,30.473,93.0723,153,0,68,26.5625,0,5413,1083
29080,30.287,92.8867,155,0,69,26.953125,0,5414,1083
29081,30.0092,92.3237,153,0,68,26.5625,0,5415,1084
29082,29.8247,91.7852,153,0,68,26.5625,0,5416,1084
29083,29.7329,91.4596,153,0,68,26.5625,0,5417,1084
29084,29.5499,91.1401,152,0,68,26.5625,0,5418,1084
29085,29.3678,90.921,153,0,68,26.5625,0,5419,1084
29086,29.2768,90.6167,152,0,68,26.5625,0,5420,1085
29087,29.005,90.1968,151,0,67,26.171875,0,5421,1085
29088,28.7347,89.9929,149,0,67,26.171875,0,5422,1085
29089,28.6449,89.8225,149,0,67,26.171875,0,5423,1085
29090,28.4657,89.4087,150,0,67,26.171875,0,5424,1085
29091,28.287,88.9949,147,0,66,25.78125,0,5425,1086
29092,28.1092,88.5688,147,0,66,25.78125,0,5426,1086
29093,27.9321,88.4867,146,0,65,25.390625,0,5427,1086
29094,27.8443,87.8173,145,0,65,25.390625,0,5428,1086
29095,27.6692,87.2939,146,0,65,25.390625,0,5429,1086
29096,27.5819,86.6731,145,0,65,25.390625,0,5430,1087
29097,27.4087,85.9763,144,0,64,25,0,5431,1087
29098,27.2368,85.9185,144,0,64,25,0,5432,1087
29099,27.1515,84.9996,144,0,64,25,0,5433,1087
29100,26.9818,84.6679,142,0,63,24.609375,0,5434,1087
29101,26.8978,84.0076,144,0,64,25,0,5435,1088
29102,24.1512,72.2651,134,0,60,23.4375,0,5436,1088
29103,23.9355,71.6079,132,0,59,23.046875,0,5437,1088
29104,23.8642,70.838,132,0,59,23.046875,0,5438,1088
29105,23.723,69.9373,132,0,59,23.046875,0,5439,1088
29106,23.5837,69.3136,130,0,58,22.65625,0,5440,1089
29107,23.4454,68.9606,132,0,59,23.046875,0,5441,1089
29108,23.3088,68.0751,132,0,59,23.046875,0,5442,1089
29109,23.2409,67.4787,131,0,58,22.65625,0,5443,1089
29110,23.1064,67.004,130,0,58,22.65625,0,5444,1089
29111,23.0397,66.3468,131,0,58,22.65625,0,5445,1090
29112,22.9076,65.7473,131,0,58,22.65625,0,5446,1090
29113,22.8421,64.9379,130,0,58,22.65625,0,5447,1090
29114,22.6485,63.6842,130,0,58,22.65625,0,5448,1090
29115,22.5211,63.6629,132,0,59,23.046875,0,5449,1090
29116,22.4582,62.747,131,0,58,22.65625,0,5450,1091
29117,22.3333,62.1963,130,0,58,22.65625,0,5451,1091
29118,22.2098,61.4417,130,0,58,22.65625,0,5452,1091
29119,22.1486,60.6535,131,0,58,22.65625,0,5453,1091
29120,22.0274,60.4649,131,0,58,22.65625,0,5454,1091
29121,21.9674,60.0298,131,0,58,22.65625,0,5455,1092
29122,21.9078,59.6311,130,0,58,22.65625,0,5456,1092
29123,21.8485,58.9009,131,0,58,22.65625,0,5457,1092
29124,21.7307,58.8978,131,0,58,22.65625,0,5458,1092
29125,21.6721,58.0275,132,0,59,23.046875,0,5459,1092
29126,21.5561,57.9606,131,0,58,22.65625,0,5460,1093
29127,21.4412,57.2121,130,0,58,22.65625,0,5461,1093
29128,21.384,56.9625,129,0,58,22.65625,0,5462,1093
50779,12.0705,0.003,30,0,13,5.078125,0,5463,1093
50780,12.0705,0,30,0,13,5.078125,0,5464,1093
50781,12.0705,0,30,0,13,5.078125,0,5465,1094
50782,12.0705,0.0122,30,0,13,5.078125,0,5466,1094
50783,12.0704,0.0122,30,0,13,5.078125,0,5467,1094
50784,12.0704,0.0061,30,0,13,5.078125,0,5468,1094
50785,12.0704,0.0091,30,0,13,5.078125,0,5469,1094
50786,12.0704,0.003,30,0,13,5.078125,0,5470,1095
50787,12.0704,-0.003,30,0,13,5.078125,0,5471,1095
50788,12.0704,0.0061,30,0,13,5.078125,0,5472,1095
50789,12.0704,0.0122,30,0,13,5.078125,0,5473,1095
50790,12.0704,0.0213,30,0,13,5.078125,0,5474,1095
50791,12.0703,0.0122,30,0,13,5.078125,0,5475,1096
